,Tenure,Age,Contacts,Income,Bandwidth_GB_Year,Yearly_equip_failure,Tablet,Gender,Techie
4241,4.816947,56,1,16374.21,760.1831445,0,0,1,0
5628,56.20378,87,0,67379.0,4551.440341,0,0,2,1
4657,7.019257,23,2,62214.19,998.0645117,0,0,2,0
4238,10.99657,49,2,21152.89,1620.224811,0,1,2,0
3460,14.12424,22,1,56527.93,1727.365848,0,0,1,0
7381,70.23581,66,1,118983.0,6548.644506,1,1,1,0
5549,47.4558,47,0,35696.39,4347.952465,0,0,2,0
7075,59.11522,29,0,26894.62,5801.742401,1,0,1,0
5838,50.46018,18,1,37829.04,5066.934116,0,1,2,0
8091,64.87596,19,3,15231.39,5989.298293,1,0,1,0
5474,66.10268,27,1,57922.83,6641.027483,0,1,1,0
3614,1.364515,41,0,46451.52,988.3464184,0,0,1,0
7501,65.27324,63,0,90795.38,5993.520721,1,0,1,0
7053,71.61852,36,2,74831.53,6621.09271,0,1,0,0
7367,58.80144,53,0,15849.62,5468.390333,0,0,2,0
8019,58.3401,48,2,83831.61,5172.422992,0,0,1,0
9638,68.37019,60,0,10326.69,6752.652755,0,0,2,0
9055,69.44118,77,1,18143.49,5972.406287,0,1,1,0
664,11.34954445,33,0,50601.07,1766.503802,0,1,1,0
2319,6.137692,87,0,20648.53,767.624909,0,0,2,0
3542,13.25623,78,1,36032.27,1563.141746,0,1,2,0
3677,16.15713,44,3,35306.17,1767.444722,0,1,1,1
9599,48.06765,30,1,15978.58,4968.246217,1,0,1,0
3091,16.88185,44,0,28588.01,2233.112834,1,0,1,0
675,9.85591776,86,0,72436.33,1014.45747,0,0,2,1
8676,49.11678,30,1,26826.69,4563.3631,1,1,2,0
4884,17.58224,51,2,20845.79,1964.367635,0,0,1,0
8079,71.51635,38,1,42215.28,6667.408481,1,1,2,0
1962,9.878308737,57,1,19992.77,1647.420385,0,0,1,0
1840,5.755833887,83,2,61265.29,878.7051436,0,0,1,0
7168,58.99154,70,1,29061.7,5490.29487,0,0,0,0
9898,58.77002,68,0,46803.94,5435.522187,0,0,1,0
3538,19.70229,52,0,28758.05,2850.191042,1,0,1,1
8026,54.51932,82,0,28028.85,4887.271461,0,0,1,0
4866,1.74299,28,1,94788.34,453.3963183,0,0,1,0
4174,2.395742,40,0,17275.92,949.9087685,1,1,2,0
8088,47.94936,81,0,24225.45,4073.89846,0,1,2,0
4377,10.28653,79,1,40869.93,1560.396967,0,0,2,0
6211,63.97947,31,0,28218.54,6246.190895,1,1,2,0
4766,4.370713,23,1,93748.65,895.556806,1,0,0,1
411,10.27819073,88,1,35891.67,1570.345219,2,0,1,0
613,2.62036784,19,1,19639.83,587.538153,1,0,2,0
6126,56.736,64,0,28409.36,5176.004699,0,1,2,0
5210,47.20955,61,1,12939.7,4421.565715,0,0,1,0
1430,10.27733324,86,3,29315.24,1998.877156,0,0,1,0
2425,14.10183,61,1,78456.37,2353.047822,0,0,1,1
8841,58.57249,28,4,21423.42,4938.967049,0,0,2,0
3833,7.413447,23,0,8936.02,1469.056257,0,0,2,0
4718,2.246214,34,0,32331.8,632.4760401,0,0,2,0
7185,68.7146,79,2,37908.28,5897.501471,3,1,0,1
1417,23.44153546,59,1,50103.36,1997.134556,0,0,2,0
7199,49.74162,24,0,64333.45,4844.338366,0,0,1,0
604,14.46037646,55,1,16581.74,1435.057667,0,0,2,0
1272,15.71358455,18,1,39092.7,1679.045392,1,0,1,0
3964,15.68627,82,2,58077.49,1448.715638,0,0,1,0
6367,53.4946,61,0,13463.55,5083.028968,0,0,0,0
8746,54.09544,28,1,43464.06,5158.501952,0,0,2,0
247,12.73622643,63,1,22466.53,1381.538548,0,0,1,0
9226,59.52044,75,0,31185.66,5736.40115,0,1,1,0
1982,24.77325806,82,0,17105.07,2234.450325,0,0,1,0
2835,12.57563,65,0,9612.82,1185.107111,0,0,2,0
5375,67.77122,63,2,98665.78,5964.347127,0,0,1,0
199,2.905283283,36,1,52232.97,558.2340556,0,0,2,0
485,2.206152519,29,1,9487.91,497.9042695,0,0,2,0
6083,40.77723,69,0,37477.74,4121.283443,1,0,1,0
8956,61.17571,67,1,81716.87,5558.549267,1,0,0,1
455,4.991605214,25,1,18402.27,1259.735294,0,0,2,0
9798,65.0829,62,0,9802.53,5909.336061,0,0,1,0
8826,60.31971,22,0,40885.91,5264.734623,1,0,2,0
6515,57.48138,30,2,61676.36,5062.064883,0,0,1,1
1721,1.789830613,56,1,54109.79,616.51937,0,0,1,0
7050,68.6663,18,2,56747.02,6145.669296,0,0,2,0
6382,44.58913,60,1,33211.59,4233.959568,0,0,2,0
8165,70.38624,72,3,51574.81,6608.57453,2,0,1,0
5767,61.74103,19,1,41237.45,5514.944335,0,0,1,0
5809,70.31022,81,2,15263.7,6074.151439,0,0,0,0
4626,10.52104,31,0,25692.2,2186.78593,2,1,1,0
862,2.010353461,51,0,67100.14,441.5863902,0,1,2,1
2094,7.809364,70,1,29246.74,1572.631084,2,0,2,0
947,1.047382039,20,0,59153.65,641.845268,1,0,1,0
5641,61.0911,56,0,17885.01,5653.372513,0,0,2,0
1444,7.349883172,46,2,65864.17,885.546457,0,0,2,1
1280,20.83084927,55,2,38162.85,2221.139588,2,1,1,0
3110,2.320115,59,0,75961.5,877.5328489,0,0,1,0
8952,67.93803,34,1,41081.57,6646.927545,0,0,2,1
7609,67.62049,40,1,19425.75,5919.39345,0,0,2,0
5135,64.1621,42,1,43632.29,5940.543417,1,0,1,0
3016,6.971589,70,0,58836.68,1277.067543,1,0,1,1
2302,2.65459,67,0,1980.3,479.1497047,0,0,0,0
2004,7.976237,49,2,84914.28,1410.771138,0,0,2,0
4580,10.83268,31,0,62028.51,1248.354542,1,1,2,0
8704,62.90882,42,1,53102.99,5980.394774,1,1,2,0
1005,13.3771743,79,3,15202.61,1298.399804,2,0,2,0
5138,60.93197,29,2,65986.37,6199.767982,2,1,2,1
4317,11.12611,83,3,41557.24,978.1726612,0,0,2,0
6558,53.77815,67,1,82551.97,5163.021507,0,1,1,0
4387,21.50913,21,1,1193.66,2422.231415,0,1,1,0
2132,1.75453,64,2,36887.34,713.7053321,0,1,1,0
4265,13.92306,83,1,31355.16,1704.12272,1,0,2,0
2057,31.32024,44,1,18610.56,3022.776148,0,1,1,1
5386,58.86685,26,1,30876.58,5441.933092,0,0,1,0
229,12.02106494,43,1,36128.68,1447.196935,1,1,1,0
2889,14.34935,72,0,5092.67,1750.253059,1,0,1,0
4472,11.42705,88,0,143794.0,1209.083545,3,1,0,0
6064,51.0221,86,1,9637.9,4778.015995,0,0,1,0
7924,48.79391,56,2,11397.14,4663.083428,0,0,2,0
7649,58.76049,51,4,32964.97,5246.927502,0,0,2,0
8381,69.24438,67,0,24088.27,6024.530188,0,0,2,0
209,11.96274778,75,1,31136.77,1639.898269,0,0,2,0
2758,5.679237,50,1,23624.66,895.0975786,0,1,1,0
8471,52.9247,63,0,23355.34,4932.430411,0,0,1,0
2948,8.681614,34,2,27450.8,1501.794265,0,0,2,0
7116,46.88518,89,1,40422.38,3891.647782,0,0,2,0
6330,57.29968,21,3,31033.83,5064.686588,0,0,1,0
1728,24.3036064,75,1,14289.15,2419.797484,0,0,1,0
4176,9.102322,82,0,29556.6,877.6347728,0,0,2,0
337,1.14113241,69,1,105646.73,745.0493094,0,0,2,1
4984,9.309073,71,0,12377.36,1424.784732,0,0,1,1
6878,69.38285,43,0,66377.96,6600.127641,0,0,1,0
7248,53.9154,20,0,47274.12,5304.643513,0,1,2,0
8452,68.41538,61,1,32502.96,6205.418228,2,1,2,0
1226,6.832965812,47,0,45642.1,1468.00712,0,0,2,1
7608,68.14733,82,0,80905.43,6235.95972,0,0,1,0
6827,47.42715,84,0,20544.61,3842.137812,0,1,2,0
3540,10.06945,71,0,4647.27,1125.724207,0,0,2,0
5868,64.11549,74,1,14744.58,6093.493249,0,1,2,0
2111,6.23273,44,2,23646.52,912.4311552,0,0,2,0
2691,17.27999,66,1,8840.8,2074.948906,0,0,2,0
7153,68.62845,44,1,8223.75,6175.153891,1,1,2,0
3707,11.21368,42,2,41831.89,1819.192603,1,0,1,0
1017,9.907505405,65,1,38166.25,1223.869565,0,0,2,0
8511,70.50947,76,2,36398.01,5774.340454,0,0,1,0
2807,3.890319,37,0,14745.74,993.4525617,0,0,2,0
5015,63.14574,56,0,24238.16,5477.047906,0,1,1,0
1928,20.00794461,77,0,17054.95,1824.510182,0,0,0,0
350,5.397827503,37,1,34419.26,1436.408211,0,0,2,0
5173,59.29981,58,0,33690.02,5527.671776,0,1,1,0
4192,4.109741,39,0,100585.1,1027.507457,0,1,0,0
1934,15.21980082,32,1,91605.19,2425.149963,2,1,2,0
6901,43.55176,31,0,21071.67,4181.937026,1,0,1,1
4823,4.054345,59,1,68987.09,471.7954635,0,0,2,0
564,1.375013189,43,3,54674.22,338.2592054,0,0,1,0
1582,12.68609343,32,1,57380.34,2025.927893,1,0,2,0
4694,8.390283,77,0,19315.16,835.073392,0,0,1,0
2175,30.7698,71,2,26012.53,2744.394944,1,0,2,0
7028,53.90195,36,1,68597.31,4984.657525,0,1,1,0
4880,6.398242,47,1,16013.09,1348.318284,0,0,2,0
2228,9.526371,24,1,36024.36,1297.915797,0,0,2,1
1115,17.56356483,40,0,132334.77,2136.125116,0,1,1,0
3126,4.606587,84,0,48487.99,893.3552968,0,0,1,1
3544,10.6052,49,2,87583.09,1782.253032,0,1,1,0
5048,65.4294,80,0,24097.08,5671.821266,0,0,2,0
7476,67.97118,86,0,33294.8,5725.974592,2,0,1,0
821,24.19132114,82,0,12482.52,2551.579661,1,0,2,0
6532,69.91537,49,1,26489.38,6915.693645,0,0,1,0
2272,6.403857,79,0,14493.59,1588.073926,0,0,1,1
5545,44.81075,71,1,94076.08,4318.755591,1,1,2,0
81,7.832238337,31,1,45148.38,943.3391244,0,0,1,1
1323,12.61694943,42,1,77107.03,1055.617042,0,0,2,0
9405,60.54294,58,0,22292.48,5245.350989,0,1,2,0
1614,9.217596711,38,0,30756.94,1265.78479,0,0,2,1
831,1.440416687,76,0,29005.1,635.4288732,0,1,1,0
3883,4.570915,46,1,30783.19,1418.137965,0,0,1,0
8641,47.62011,76,1,34685.97,4159.078651,0,0,2,0
4464,10.4983,39,0,98176.66,1691.271964,0,0,2,0
5339,38.85837,47,1,11043.16,3812.804172,0,1,2,1
8066,60.49154,39,2,94246.4,5934.168034,1,0,2,0
1649,5.045543619,82,2,51397.01,1540.140383,1,1,1,0
4065,20.84965,73,2,57265.89,2280.034122,1,0,1,0
9665,61.41519,26,2,27274.46,5550.413849,0,0,1,0
3038,14.83659,36,0,69960.26,2304.085004,0,0,1,0
3320,14.65682,48,1,18982.37,1606.304191,1,0,1,0
7143,71.31402,38,3,46998.02,6619.007955,0,0,2,1
6889,53.84369,72,1,8483.31,4581.577784,0,0,1,0
5092,52.76082,85,0,53034.08,4966.563579,1,0,1,0
3720,5.315954,49,1,99120.55,1163.644754,0,0,2,0
2423,6.617173,25,2,8461.71,916.275075,0,1,1,0
749,22.39935475,88,3,38656.75,1960.019242,0,0,2,0
5271,67.33169,25,0,48231.57,6443.376935,0,0,2,0
2373,8.882682,89,2,14428.38,1531.239282,0,0,1,0
4693,2.856149,41,1,44031.24,830.1003254,0,1,1,0
9879,60.24089,64,0,19023.99,5551.218207,0,0,2,0
8370,66.2073,78,1,52286.02,5943.037284,0,1,2,0
7319,66.31286,89,1,22892.91,6321.808564,0,1,1,0
4368,7.649477,81,1,86374.11,956.2196954,0,0,2,1
6785,67.53496,25,0,35193.4,6580.30162,0,0,2,0
7401,63.60301,33,0,24629.69,6329.040598,0,1,2,0
1139,4.153793775,82,0,87315.7,1267.731181,1,0,2,0
7631,65.36086,37,0,35274.36,5723.066248,2,0,2,0
2231,13.85765,19,1,48228.96,1946.937264,1,0,1,0
2164,7.890163,33,0,26284.13,1291.871722,0,0,2,0
5217,71.03326,47,2,31126.75,6079.400361,1,0,2,0
9444,36.05704,35,0,115029.8,3729.770527,1,0,1,0
9237,66.68688,48,1,45157.11,6175.832114,1,0,2,0
4561,11.76248,75,2,71503.36,2037.626802,0,0,2,0
1570,7.897660605,30,0,21317.81,996.4395858,0,1,2,0
172,19.48900163,38,1,49277.48,1974.780054,0,0,2,0
7163,66.67798,81,2,77898.38,6150.804869,0,1,1,0
2087,9.832835,63,0,15468.51,1583.398883,0,1,1,0
4667,18.98342,47,0,75524.57,2038.787429,1,0,2,0
4565,6.564797,71,2,59242.86,1801.105672,0,0,1,0
7089,67.07059,79,1,11314.53,5852.331432,1,1,1,0
6569,67.76235,73,0,5225.27,5632.15471,0,1,2,0
4783,7.03957,70,1,23803.0,1185.478786,0,0,1,0
2684,5.614074,35,1,4480.29,1108.726166,0,1,2,1
1832,13.22141934,34,1,76175.36,1398.114035,2,0,2,0
8546,71.3386,77,2,24934.12,6100.344382,1,0,1,1
5065,61.32409,72,0,50092.12,5556.247274,0,0,2,0
9130,44.83431,67,2,27822.24,4091.156525,0,1,2,0
9355,62.09703,78,0,3899.68,5452.509295,0,0,1,0
4412,13.00557,29,0,88219.46,1618.779462,0,0,2,0
7207,48.56111,67,0,40683.97,4282.995447,0,1,1,0
9890,60.5753,31,1,53015.75,5626.984861,0,0,2,1
834,6.28842083,19,0,45181.91,958.0823564,0,0,1,0
6821,57.18462,77,0,80722.43,5066.909377,0,1,1,0
3781,5.306649,67,1,59065.06,867.400478,1,0,2,1
9012,57.44563,60,2,84440.47,5452.591282,0,0,2,0
7499,57.48285,65,1,74746.77,5645.101799,0,1,2,1
3424,9.39804,30,2,15869.36,1275.449066,1,0,2,0
65,7.916533093,63,1,45634.2,1570.641337,0,0,1,0
2963,5.966695,62,0,40588.2,901.932094,0,0,2,0
5669,45.59475,19,1,23399.32,4652.920592,0,0,1,0
8962,58.82987,89,2,47598.12,5599.136827,0,0,2,0
354,14.12966281,74,2,64446.9,1854.793303,0,0,1,0
8171,40.73541,86,3,85549.31,4123.921101,0,1,1,0
4030,1.115115,40,2,89377.1,373.4091813,0,0,2,0
8534,67.25716,52,1,60011.51,5820.087969,0,0,0,0
3651,7.934658,43,1,15012.17,1031.328337,0,0,2,0
6739,58.75091,64,0,35593.6,4886.743042,0,1,2,0
3297,3.088732,50,0,23753.54,785.2993593,0,1,2,1
4127,4.245048,64,2,15719.1,946.9600501,1,0,2,0
8043,66.57411,20,1,36004.39,5871.273948,0,0,1,0
4767,2.006646,68,0,30255.22,977.9075314,1,0,1,1
472,4.135515169,34,3,13378.22,776.4780765,0,1,1,0
3761,12.80172,72,1,73952.76,1403.146012,0,0,1,0
8617,57.3396,21,0,37709.27,5648.31533,0,0,2,0
3566,19.95038,24,2,22358.24,2063.282237,0,0,2,0
2760,10.68972,48,0,13332.2,1221.300132,1,0,1,0
868,8.791194482,63,2,38378.12,1040.933456,0,0,1,0
9382,64.81224,33,3,35212.48,5869.378889,0,0,2,0
8688,66.27257,79,2,55474.57,5766.226735,0,1,2,0
4052,13.48223,79,0,149968.0,1744.354966,0,0,2,0
6130,62.6686,47,3,167846.0,5901.89928,1,0,0,0
3244,6.645392,29,1,20761.5,1037.253154,0,1,1,0
4842,4.820891,49,2,40633.4,1569.607544,1,1,2,0
9330,53.81991,18,1,40174.74,5394.514435,0,0,1,0
5640,69.32327,61,1,14976.0,6518.166442,1,0,1,1
5780,57.67289,63,2,53320.87,4920.518248,1,0,1,0
8540,68.34963,54,1,38962.14,6376.192688,0,0,1,0
1075,3.218751358,80,3,61256.3,951.2972085,0,0,2,0
2957,7.773669,23,1,15240.37,888.4950848,1,1,1,1
6752,56.43742,46,1,39966.91,5061.170302,0,1,2,0
8657,71.84893,86,0,34962.75,6678.820787,0,0,1,0
7272,67.66242,30,0,146544.6,5926.760477,0,0,1,0
4759,3.199579,37,0,26097.52,804.7021179,0,0,1,1
4862,7.761878,63,1,114551.7,1231.447125,0,0,1,0
7025,69.70806,50,0,45617.43,6528.343934,0,1,1,0
7647,41.74273,72,1,22300.51,3716.351124,0,0,2,1
7161,40.62433,82,1,5563.7,3542.766428,0,0,1,0
73,9.190009376,35,0,7724.73,1577.915603,1,0,1,0
4901,2.696846,75,1,68709.62,808.114485,2,1,1,0
4375,9.51775,34,0,134838.8,1892.444874,0,1,1,1
6698,65.16939,85,0,28833.23,6395.153415,0,1,1,0
9805,64.15677,45,4,13219.0,5773.173421,0,0,1,0
1101,8.279774899,72,0,70461.04,1571.814704,0,0,1,0
9537,58.87396,87,0,27817.23,5375.881358,0,0,1,0
7655,58.40109,56,1,5896.69,5925.343914,1,0,2,0
5235,71.52864,37,1,47101.05,6210.519966,1,0,1,0
5165,71.17531,88,1,42043.47,5997.071735,1,1,2,0
118,7.120096363,61,1,64222.21,1290.737183,1,0,1,0
2022,7.387825,31,2,29467.49,1411.701061,0,0,0,0
9885,63.17583,52,0,23795.41,5857.728582,0,0,1,0
2638,1.73409,88,2,35311.08,428.5644943,1,0,1,0
2034,7.376158,18,0,32058.65,1669.828557,0,0,1,0
2564,5.014012,79,1,142650.5,1501.093332,0,1,1,0
8665,54.42917,87,1,52838.06,4491.178233,0,1,2,1
3543,13.08183,85,0,24352.1,1525.934554,0,1,2,0
1219,23.32691904,49,3,20896.4,2649.830017,0,0,1,0
9714,62.16781,29,0,34372.77,6126.605256,1,0,2,1
6711,58.5543,52,2,41490.64,5208.893265,0,0,2,0
2903,7.467093,65,0,13925.38,1254.859385,0,0,1,1
3026,20.95648,82,0,28738.5,2733.904187,1,0,1,0
2510,8.386909,43,1,35261.47,834.8359967,0,1,2,0
4201,7.874401,20,1,2246.27,1895.230077,0,1,1,1
3207,6.678303,77,2,78317.51,1307.120014,1,1,1,1
4489,2.147261,74,1,25700.68,1341.275592,0,1,1,0
2755,8.612474,37,0,115440.4,1425.150573,0,0,2,0
8889,46.75485,55,0,22810.25,3840.965627,1,0,2,0
177,3.701557118,51,2,63166.87,937.5863866,0,0,2,0
1643,12.30462572,73,1,11464.33,2056.185889,0,0,2,1
9292,69.71137,51,2,81195.17,6192.63762,0,1,1,0
3518,8.346499,63,1,71843.2,1456.082414,0,0,2,0
1374,23.05042619,60,1,90889.4,2730.054658,0,0,1,0
1720,8.133269102,47,0,73746.35,1103.011016,0,0,2,0
3995,18.1201,35,0,13991.22,1683.407282,3,0,2,0
3688,8.116071,72,1,34620.48,993.0023112,1,0,2,0
2264,4.719731,63,1,39653.8,626.8266819,0,0,2,0
87,3.721772616,66,1,27827.03,777.3060718,1,0,2,0
2848,8.306218,84,1,37185.6,1064.595704,0,0,1,0
8687,49.71999,44,1,18033.08,4553.52168,0,0,1,1
403,3.084376591,19,2,75871.75,952.5914921,0,1,1,0
9900,50.88709,56,1,80884.8,4992.984164,1,0,1,0
4077,1.426775,27,0,85712.06,756.1541962,0,0,1,1
6835,64.92993,64,0,14219.2,5691.001621,0,0,1,0
6537,47.1164,72,0,2047.66,4192.87684,1,1,1,1
2456,1.293544,79,1,20415.05,712.4768186,0,0,2,0
2751,8.27839,18,0,70844.17,1169.714886,1,0,2,0
2214,6.280617,60,1,44522.71,1106.403216,0,1,2,1
1027,4.303849456,36,1,35357.64,682.9095847,1,1,2,0
9703,67.94252,85,0,28348.26,5691.599692,0,0,1,0
1421,3.295993837,22,1,13337.97,839.4587853,1,0,2,0
2436,1.932155,54,1,79846.9,552.2795704,0,0,1,0
4277,3.606976,26,0,84681.03,1330.057877,1,1,2,0
9609,54.12547,78,1,23467.12,5020.535562,0,0,1,0
1278,9.983052758,87,1,24378.22,1774.760154,0,0,1,0
6220,55.17028,77,0,4007.53,4964.396722,0,0,2,0
4907,20.52701,46,0,12531.29,2563.027756,0,1,2,0
5064,69.2139,41,3,44016.3,6095.07687,0,0,2,1
1978,16.01233793,49,2,27720.0,2010.958936,1,0,1,0
1061,4.056889119,74,2,60420.05,913.521381,2,0,1,0
5014,71.66705,46,1,27270.24,6715.662535,0,0,2,0
4535,18.07558,39,0,43769.45,2082.760575,0,0,2,0
6993,69.39989,35,0,22692.45,5896.604353,0,0,0,0
9253,65.85662,21,0,49241.33,6484.077095,1,0,1,0
1502,11.71980152,31,1,25576.73,1726.803854,0,0,1,0
8568,43.73697,84,1,15721.08,4458.846728,1,1,2,0
9314,59.17567,30,3,3048.28,5305.771174,0,1,1,0
8836,58.73457,29,0,37399.88,5537.702266,0,1,1,0
8920,70.66533,20,0,21224.38,6523.645236,0,0,2,0
4918,10.15306,55,2,60004.46,1081.276543,0,0,1,1
678,6.999864982,19,2,48037.69,949.785575,0,0,1,0
5076,56.35343,24,2,36091.7,4969.32191,1,0,2,0
8064,40.82315,26,2,22514.47,4017.55183,0,0,1,0
7568,52.75072,46,0,19590.84,4550.793265,0,0,2,0
102,2.542296644,53,1,23289.77,808.4305471,0,1,2,0
957,16.66213522,52,1,131500.47,1943.761302,1,1,1,0
8556,66.74968,19,1,73093.52,5964.070556,0,0,1,0
3785,1.124104,75,1,13760.2,906.3706236,0,0,2,1
9630,64.00501,79,2,42180.72,5231.543507,1,0,1,0
7173,62.06064,30,0,27497.85,5396.112945,0,0,1,0
4043,15.09343,41,0,19460.56,1502.957327,0,1,2,0
2648,3.533323,45,3,38936.96,793.8062657,1,0,1,0
6000,44.09777,68,2,13970.62,3869.872224,1,0,2,0
7927,66.8616,30,1,17666.42,6286.517671,0,0,1,0
2826,10.93329,64,1,14921.92,1167.924948,1,0,1,0
4094,5.951276,29,0,86449.72,849.8471125,0,0,1,0
7774,57.33546,43,2,26157.03,5658.119795,1,0,2,0
9258,64.57131,81,2,16886.52,5514.722604,0,1,2,0
8113,60.1541,64,1,83910.59,4882.901543,0,0,2,0
4772,7.354812,31,0,76161.71,1099.874685,1,0,1,0
1947,21.6132385,42,1,21084.49,2467.669888,0,0,1,1
6109,64.61204,68,3,121118.5,6030.712542,0,0,2,0
2299,7.409149,83,0,63900.46,641.192229,0,0,2,0
7844,51.54301,31,2,19773.15,4950.103922,0,0,2,0
4382,18.32428,31,0,29539.51,1747.20978,0,0,2,0
5425,65.52605,81,0,55565.75,5913.125552,0,0,2,1
6771,64.81364,75,0,31822.26,5571.868167,0,0,2,0
8578,66.82313,33,1,10199.44,5880.876863,0,0,1,0
4291,6.602711,35,0,17995.63,1569.491526,1,0,1,1
528,1.781895205,82,2,14185.42,292.4731737,0,0,1,0
1233,7.629943705,34,1,53196.73,954.1807838,0,0,2,0
779,8.908332009,76,2,10589.74,982.2094626,0,0,2,0
5859,47.78655,30,1,20273.75,4317.862166,0,0,1,0
3059,7.032433,42,2,42517.98,1818.572601,0,0,1,0
8587,71.59338,77,0,58131.94,6230.543177,0,1,2,1
1860,1.747076331,23,0,25447.24,922.4502594,2,0,1,0
8438,42.93116,32,3,22117.1,4390.887942,0,1,1,1
7403,57.08875,67,0,41522.19,5084.877488,0,1,2,0
4639,3.171487,49,0,30638.08,773.5217752,0,0,1,0
4250,4.082591,25,1,105969.1,787.75587,1,1,1,1
1992,21.67433467,27,2,15762.57,2230.633867,0,1,2,1
7379,51.83423,64,2,10093.41,4912.438643,1,0,2,0
7305,57.86878,88,1,20307.18,5118.485777,1,0,2,1
5303,69.49722,31,0,51290.56,6270.108334,2,0,1,0
8192,69.40052,55,0,9183.89,6457.28774,1,0,2,0
7447,62.07668,71,0,11422.46,5624.996529,0,1,2,0
2471,10.08697,43,1,35706.95,1627.959422,1,0,1,0
7197,47.77726,36,1,11898.85,4520.939364,0,0,2,0
5312,52.61696,66,2,16603.16,5031.059535,0,0,1,0
9035,65.90788,88,1,11116.97,5831.190256,0,0,1,1
1396,17.88183906,52,3,48038.44,1737.043258,0,0,2,0
4002,11.40214,46,1,28900.31,1326.326983,1,0,1,0
5371,47.99369,70,0,50620.18,4184.902878,1,0,1,0
3235,4.14274,40,2,56961.06,1012.974384,0,0,2,1
1042,15.1418246,57,1,16921.75,1503.123653,0,1,2,0
3298,2.645653,63,2,72873.27,1076.444999,0,0,2,0
7256,64.52906,68,1,28371.99,5587.309027,0,1,2,0
257,2.416685985,76,1,91335.76,1078.291303,0,0,1,0
7286,46.21777,86,0,41998.76,4042.881848,0,0,2,0
8616,67.87061,82,0,24689.6,5720.467652,0,0,1,0
7816,49.75092,42,1,52101.8,4387.374407,1,0,2,0
5843,57.17893,88,0,26999.2,4723.54426,0,1,1,0
2089,4.791566,39,1,2715.32,1085.979242,1,0,1,0
7702,61.00511,52,0,70140.91,5210.641825,0,0,2,0
503,4.806882153,81,1,38866.92,1047.361909,1,0,2,0
5265,70.20999,68,0,11541.68,5934.247818,0,0,2,0
8814,47.67256,29,1,111778.1,4666.085107,0,0,1,0
1345,4.248159714,72,1,55708.35,682.4871065,0,1,2,1
8455,67.39064,33,2,94258.71,6579.180799,0,0,1,0
5046,56.3686,19,0,13695.83,5502.195694,1,0,2,0
2248,2.548892,57,0,45161.45,1236.080387,1,1,1,0
4981,9.836442,57,2,36404.87,888.9198648,2,0,2,1
372,22.33583015,36,1,69104.9,2499.186161,0,0,1,0
8454,59.64391,23,2,53640.47,5487.953653,0,0,2,0
3370,9.060745,67,0,29224.99,1161.650257,0,0,2,0
2006,5.982479,19,0,19091.73,1418.914101,1,1,2,0
3656,8.161101,36,4,39983.19,874.8586177,0,0,2,0
8327,56.67924,73,1,20618.01,5042.032681,0,1,2,0
7521,70.15014,57,1,31359.19,6548.096564,2,0,2,0
4001,7.038169,25,0,73571.78,1280.711037,0,0,2,0
6072,66.34669,75,0,40248.81,6377.789045,0,0,2,0
8736,67.78399,72,1,24592.08,6028.793302,1,1,2,1
997,9.618627021,81,0,29527.2,1280.37995,0,0,1,0
8179,64.49464,84,3,146536.7,5981.217808,0,0,1,0
3290,6.207517,71,0,32865.97,1071.774579,0,0,2,0
1176,6.339408608,38,2,33714.3,639.5093519,0,0,2,0
551,7.793733508,60,1,49693.17,1097.703155,0,1,1,0
744,12.11795763,70,4,27588.53,1386.813604,1,0,1,0
7223,63.39679,43,2,42619.82,5486.549081,0,1,1,1
4554,3.246478,67,0,27127.55,545.3992275,0,1,1,0
2859,4.300397,34,0,29044.8,752.2906635,0,1,2,0
8820,62.78883,49,1,30964.02,5841.624759,0,0,2,0
3459,7.732188,42,0,69335.71,1051.673689,0,0,2,0
2724,1.796113,37,2,45251.32,1042.042108,0,0,2,0
6847,65.0113,58,1,5003.87,5675.878459,1,0,1,0
7615,57.63584,65,2,65242.66,5025.121526,1,0,2,1
7547,54.94221,51,0,23882.77,4999.200658,0,1,1,0
9174,63.71215,80,1,14174.86,5895.135365,0,1,2,0
6393,64.48925,30,1,24707.03,5345.265159,0,1,2,0
5358,61.04844,58,1,50217.64,5990.538991,0,0,1,0
9488,58.86292,70,1,17906.48,5445.472792,0,1,2,0
2968,4.367739,74,0,25667.66,924.895642,0,0,2,0
693,11.90088632,78,1,28937.89,1831.930109,1,0,1,0
2533,9.24589,53,0,27800.88,804.9040342,2,0,2,0
6399,51.45585,65,0,50199.18,4442.819177,0,1,2,0
982,1.796688583,82,1,29853.08,600.0687482,0,1,2,0
5364,69.01301,68,2,39975.25,6292.807402,0,0,2,0
79,9.677739656,20,0,79167.77,1129.549713,0,1,1,0
4053,8.635904,71,1,9399.04,1076.282569,0,1,1,0
6258,67.37641,38,4,21714.62,6158.129487,0,0,2,0
9576,61.50205,64,0,18435.93,5275.613898,0,0,1,0
9025,70.40902,64,5,41097.52,6404.998855,0,0,1,0
3107,7.53282,31,1,80392.41,1403.833391,1,0,2,0
3601,7.431055,85,0,125769.6,1283.018595,3,0,1,0
6073,40.94814,68,1,55409.09,4444.680517,1,0,1,0
8126,61.60969,41,1,58162.66,5596.424346,0,1,2,0
2142,4.044068,54,1,64945.46,694.3512691,0,0,2,1
6310,63.87447,33,1,26387.48,5901.372906,0,0,2,0
2268,16.30451,22,4,3109.66,2674.664142,0,1,1,0
